Id;teamName;Name;jersey;stage;Fixture;Date;Time (US Eastern);Home Team;Home Goal;Away Goal;Away Team;Clock;substitution;yellowCard;redCard;scoringPlay;didAssist;didScore;penaltyKick;ownGoal;homeAway;UpdateTime
250;Denmark;Mathias Jensen;7;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;78';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
230;Tunisia;Youssef Msakni;7;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;80';substitution;;;;;;;;away;2022-12-20T12:08:59Z
231;Tunisia;Taha Yassine Khenissi;11;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;80';substitution;;;;;;;;away;2022-12-20T12:08:59Z
227;Tunisia;Hannibal Mejbri;8;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;80';substitution;;;;;;;;away;2022-12-20T12:08:59Z
233;Tunisia;Issam Jebali;9;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;80';substitution;;;;;;;;away;2022-12-20T12:08:59Z
231;Tunisia;Taha Yassine Khenissi;11;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;86';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
221;Tunisia;Ferjani Sassi;13;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;88';substitution;;;;;;;;away;2022-12-20T12:08:59Z
218;Tunisia;Wajdi Kechrida;21;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;88';substitution;;;;;;;;away;2022-12-20T12:08:59Z
224;Tunisia;Aissa Laidouni;14;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;88';substitution;;;;;;;;away;2022-12-20T12:08:59Z
212;Tunisia;Mohamed Drager;20;Groups;Tunisia at Denmark;2022-11-22;8:00:00 AM;Denmark;0;0;Tunisia;88';substitution;;;;;;;;away;2022-12-20T12:08:59Z
292;Mexico;Jorge Sánchez;19;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;29';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
276;Poland;Krystian Bielik;6;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
270;Poland;Nicola Zalewski;21;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
289;Mexico;Héctor Moreno;15;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;56';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
282;Poland;Robert Lewandowski;9;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;58';;;;;;;penaltyKick;;away;2022-12-20T12:08:59Z
305;Mexico;Henry Martín;20;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;71';substitution;;;;;;;;home;2022-12-20T12:08:59Z
299;Mexico;Héctor Herrera;16;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;71';substitution;;;;;;;;home;2022-12-20T12:08:59Z
307;Mexico;Raúl Jiménez;9;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;71';substitution;;;;;;;;home;2022-12-20T12:08:59Z
302;Mexico;Carlos Rodríguez;8;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;71';substitution;;;;;;;;home;2022-12-20T12:08:59Z
277;Poland;Sebastian Szymanski;19;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;72';substitution;;;;;;;;away;2022-12-20T12:08:59Z
275;Poland;Przemyslaw Frankowski;24;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;72';substitution;;;;;;;;away;2022-12-20T12:08:59Z
275;Poland;Przemyslaw Frankowski;24;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;76';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
310;Mexico;Alexis Vega;10;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;84';substitution;;;;;;;;home;2022-12-20T12:08:59Z
311;Mexico;Uriel Antuna;21;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;84';substitution;;;;;;;;home;2022-12-20T12:08:59Z
283;Poland;Arkadiusz Milik;7;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;87';substitution;;;;;;;;away;2022-12-20T12:08:59Z
274;Poland;Piotr Zielinski;20;Groups;Poland at Mexico;2022-11-22;11:00:00 AM;Mexico;0;0;Poland;87';substitution;;;;;;;;away;2022-12-20T12:08:59Z
333;Australia;Craig Goodwin;23;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;9';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
331;Australia;Mathew Leckie;7;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;9';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
347;France;Theo Hernández;22;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;13';substitution;;;;;;;;home;2022-12-20T12:08:59Z
342;France;Lucas Hernández;21;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;13';substitution;;;;;;;;home;2022-12-20T12:08:59Z
351;France;Adrien Rabiot;14;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;27';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
347;France;Theo Hernández;22;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;27';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
356;France;Olivier Giroud;9;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;32';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
351;France;Adrien Rabiot;14;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;32';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
332;Australia;Mitchell Duke;15;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;55';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
332;Australia;Mitchell Duke;15;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;56';substitution;;;;;;;;away;2022-12-20T12:08:59Z
336;Australia;Jason Cummings;25;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;56';substitution;;;;;;;;away;2022-12-20T12:08:59Z
360;France;Ousmane Dembélé;11;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;68';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
361;France;Kylian Mbappé;10;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;68';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
356;France;Olivier Giroud;9;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;71';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
361;France;Kylian Mbappé;10;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;71';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
327;Australia;Riley McGree;14;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
333;Australia;Craig Goodwin;23;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
337;Australia;Garang Kuol;21;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
334;Australia;Awer Mabil;11;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
353;France;Aurélien Tchouaméni;8;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;77';substitution;;;;;;;;home;2022-12-20T12:08:59Z
354;France;Youssouf Fofana;13;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;77';substitution;;;;;;;;home;2022-12-20T12:08:59Z
358;France;Kingsley Coman;20;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;77';substitution;;;;;;;;home;2022-12-20T12:08:59Z
360;France;Ousmane Dembélé;11;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;77';substitution;;;;;;;;home;2022-12-20T12:08:59Z
325;Australia;Jackson Irvine;22;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;80';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
316;Australia;Milos Degenek;2;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
322;Australia;Nathaniel Atkinson;3;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
328;Australia;Keanu Baccus;26;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
325;Australia;Jackson Irvine;22;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
343;France;Benjamin Pavard;2;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;89';substitution;;;;;;;;home;2022-12-20T12:08:59Z
345;France;Jules Koundé;5;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;89';substitution;;;;;;;;home;2022-12-20T12:08:59Z
356;France;Olivier Giroud;9;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;89';substitution;;;;;;;;home;2022-12-20T12:08:59Z
359;France;Marcus Thuram;26;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;89';substitution;;;;;;;;home;2022-12-20T12:08:59Z
324;Australia;Aaron Mooy;13;Groups;Australia at France;2022-11-22;2:00:00 PM;France;4;1;Australia;90'+4';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
379;Croatia;Mario Pasalic;15;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
380;Croatia;Nikola Vlasic;13;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
399;Morocco;Yahya Attiyat-Allah;25;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
394;Morocco;Noussair Mazraoui;3;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
413;Morocco;Abde Ezzalzouli;16;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;65';substitution;;;;;;;;home;2022-12-20T12:08:59Z
408;Morocco;Sofiane Boufal;17;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;65';substitution;;;;;;;;home;2022-12-20T12:08:59Z
384;Croatia;Andrej Kramaric;9;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;71';substitution;;;;;;;;away;2022-12-20T12:08:59Z
385;Croatia;Marko Livaja;14;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;71';substitution;;;;;;;;away;2022-12-20T12:08:59Z
401;Morocco;Sofyan Amrabat;4;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;78';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
381;Croatia;Lovro Majer;7;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;79';substitution;;;;;;;;away;2022-12-20T12:08:59Z
377;Croatia;Mateo Kovacic;8;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;79';substitution;;;;;;;;away;2022-12-20T12:08:59Z
409;Morocco;Abderrazak Hamdallah;9;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
410;Morocco;Youssef En-Nesyri;19;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
403;Morocco;Abdelhamid Sabiri;11;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
406;Morocco;Azzedine Ounahi;8;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
376;Croatia;Ivan Perisic;4;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;90';substitution;;;;;;;;away;2022-12-20T12:08:59Z
387;Croatia;Mislav Orsic;18;Groups;Croatia at Morocco;2022-11-23;5:00:00 AM;Morocco;0;0;Croatia;90';substitution;;;;;;;;away;2022-12-20T12:08:59Z
453;Germany;Ilkay Gündogan;21;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;33';;;;scoringPlay;;didScore;penaltyKick;;home;2022-12-20T12:08:59Z
423;Japan;Takehiro Tomiyasu;16;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
431;Japan;Takefusa Kubo;11;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
440;Japan;Daizen Maeda;25;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;57';substitution;;;;;;;;away;2022-12-20T12:08:59Z
434;Japan;Takuma Asano;18;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;57';substitution;;;;;;;;away;2022-12-20T12:08:59Z
420;Japan;Yuto Nagatomo;5;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;57';substitution;;;;;;;;away;2022-12-20T12:08:59Z
433;Japan;Kaoru Mitoma;9;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;57';substitution;;;;;;;;away;2022-12-20T12:08:59Z
453;Germany;Ilkay Gündogan;21;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
460;Germany;Thomas Müller;13;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
455;Germany;Leon Goretzka;8;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
456;Germany;Jonas Hofmann;18;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
430;Japan;Ao Tanaka;17;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;71';substitution;;;;;;;;away;2022-12-20T12:08:59Z
436;Japan;Ritsu Doan;8;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;71';substitution;;;;;;;;away;2022-12-20T12:08:59Z
421;Japan;Hiroki Sakai;19;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
428;Japan;Takumi Minamino;10;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
436;Japan;Ritsu Doan;8;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;75';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
461;Germany;Niclas Füllkrug;9;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;79';substitution;;;;;;;;home;2022-12-20T12:08:59Z
454;Germany;Mario Götze;11;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;79';substitution;;;;;;;;home;2022-12-20T12:08:59Z
459;Germany;Kai Havertz;7;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;79';substitution;;;;;;;;home;2022-12-20T12:08:59Z
465;Germany;Jamal Musiala;14;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;79';substitution;;;;;;;;home;2022-12-20T12:08:59Z
424;Japan;Kou Itakura;4;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;83';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
434;Japan;Takuma Asano;18;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;83';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
466;Germany;Youssoufa Moukoko;26;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;90';substitution;;;;;;;;home;2022-12-20T12:08:59Z
462;Germany;Serge Gnabry;10;Groups;Japan at Germany;2022-11-23;8:00:00 AM;Germany;1;2;Japan;90';substitution;;;;;;;;home;2022-12-20T12:08:59Z
508;Spain;Dani Olmo;21;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;11';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
515;Spain;Marco Asensio;10;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;21';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
497;Spain;Jordi Alba;18;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;21';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
516;Spain;Ferran Torres;11;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;31';;;;scoringPlay;;didScore;penaltyKick;;home;2022-12-20T12:08:59Z
471;Costa-Rica;Kendall Waston;19;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
470;Costa-Rica;Carlos Martinez;16;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
516;Spain;Ferran Torres;11;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;54';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
511;Spain;Pedri;26;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;57';substitution;;;;;;;;home;2022-12-20T12:08:59Z
516;Spain;Ferran Torres;11;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;57';substitution;;;;;;;;home;2022-12-20T12:08:59Z
514;Spain;Álvaro Morata;7;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;57';substitution;;;;;;;;home;2022-12-20T12:08:59Z
510;Spain;Carlos Soler;19;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;57';substitution;;;;;;;;home;2022-12-20T12:08:59Z
491;Costa-Rica;Jewison Bennette;9;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;61';substitution;;;;;;;;away;2022-12-20T12:08:59Z
490;Costa-Rica;Anthony Contreras;7;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;61';substitution;;;;;;;;away;2022-12-20T12:08:59Z
486;Costa-Rica;Álvaro Zamora;26;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;61';substitution;;;;;;;;away;2022-12-20T12:08:59Z
487;Costa-Rica;Bryan Ruiz;10;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;61';substitution;;;;;;;;away;2022-12-20T12:08:59Z
497;Spain;Jordi Alba;18;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;64';substitution;;;;;;;;home;2022-12-20T12:08:59Z
504;Spain;Sergio Busquets;5;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;64';substitution;;;;;;;;home;2022-12-20T12:08:59Z
505;Spain;Koke;8;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;64';substitution;;;;;;;;home;2022-12-20T12:08:59Z
503;Spain;Álex Balde;14;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;64';substitution;;;;;;;;home;2022-12-20T12:08:59Z
473;Costa-Rica;Francisco Calvo;15;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;68';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
515;Spain;Marco Asensio;10;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
518;Spain;Nico Williams;12;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
481;Costa-Rica;Celso Borges;5;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;72';substitution;;;;;;;;away;2022-12-20T12:08:59Z
485;Costa-Rica;Brandon Aguilera;20;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;72';substitution;;;;;;;;away;2022-12-20T12:08:59Z
513;Spain;Gavi;9;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;74';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
514;Spain;Álvaro Morata;7;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;74';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
472;Costa-Rica;Bryan Oviedo;8;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;82';substitution;;;;;;;;away;2022-12-20T12:08:59Z
475;Costa-Rica;Rónald Matarrita;22;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;82';substitution;;;;;;;;away;2022-12-20T12:08:59Z
510;Spain;Carlos Soler;19;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;90';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
514;Spain;Álvaro Morata;7;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;90'+2';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
508;Spain;Dani Olmo;21;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;90'+2';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
488;Costa-Rica;Joel Campbell;12;Groups;Costa-Rica at Spain;2022-11-23;11:00:00 AM;Spain;7;0;Costa-Rica;90'+7';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
559;Belgium;Yannick Carrasco;11;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;9';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
541;Canada;Alphonso Davies;19;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;10';;;;;;;penaltyKick;;away;2022-12-20T12:08:59Z
567;Belgium;Michy Batshuayi;23;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;44';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
548;Belgium;Toby Alderweireld;2;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;44';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
550;Belgium;Thomas Meunier;15;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
559;Belgium;Yannick Carrasco;11;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
563;Belgium;Amadou Onana;18;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
560;Belgium;Youri Tielemans;8;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
550;Belgium;Thomas Meunier;15;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;53';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
563;Belgium;Amadou Onana;18;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;56';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
529;Canada;Atiba Hutchinson;13;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;58';substitution;;;;;;;;away;2022-12-20T12:08:59Z
537;Canada;Junior Hoilett;10;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;58';substitution;;;;;;;;away;2022-12-20T12:08:59Z
536;Canada;Ismaël Koné;15;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;58';substitution;;;;;;;;away;2022-12-20T12:08:59Z
539;Canada;Cyle Larin;17;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;58';substitution;;;;;;;;away;2022-12-20T12:08:59Z
565;Belgium;Eden Hazard;10;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;62';substitution;;;;;;;;home;2022-12-20T12:08:59Z
568;Belgium;Leandro Trossard;17;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;62';substitution;;;;;;;;home;2022-12-20T12:08:59Z
524;Canada;Richie Laryea;22;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
523;Canada;Sam Adekugbe;3;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
569;Belgium;Lo?s Openda;24;Groups;Canada at Belgium;2022-11-23;2:00:00 PM;Belgium;1;0;Canada;78';substitution;;;;;;;;home;2022-12-20T12:08:59Z
